,textblob_polarity,textblob_polarity,textblob_subjectivity,textblob_subjectivity,nltk_si_compound,nltk_si_compound,nltk_si_pos,nltk_si_neg,nltk_si_neu,Complaint
2018-04-25,-0.1185,0.2228,0.438,0.1539,-0.5844,0.3445,0.0546,0.112,0.8339,7
2018-04-26,-0.0976,0.0553,0.4572,0.0637,-0.2229,0.5915,0.063,0.065,0.872,3
2018-04-27,0.0183,0.1068,0.3325,0.1303,-0.3137,0.7636,0.0525,0.0772,0.8702,4
2018-04-28,0.0905,0.0284,0.4396,0.0601,-0.0059,1.0997,0.074,0.078,0.8485,2
2018-04-30,-0.0438,,0.3406,,-0.9682,,0.053,0.128,0.819,1
2018-05-01,-0.0902,0.2257,0.5876,0.2418,-0.2793,0.8205,0.0563,0.0943,0.849,6
2018-05-02,0.0282,0.0568,0.4044,0.1084,0.0055,0.9259,0.0722,0.0828,0.845,4
2018-05-03,0.0447,0.1385,0.3193,0.2836,-0.7928,0.0829,0.0243,0.1253,0.8503,3
2018-05-04,-0.1631,0.1583,0.3097,0.0452,-0.852,0.011,0.0,0.124,0.876,2
2018-05-05,0.106,0.063,0.4254,0.1329,-0.4775,0.101,0.0427,0.0747,0.8823,3
2018-05-06,0.1625,,0.5906,,-0.8805,,0.046,0.094,0.86,1
2018-05-07,-0.042,0.0831,0.4575,0.0681,-0.4915,0.4358,0.055,0.0737,0.8713,3
2018-05-08,0.0434,0.0794,0.3448,0.173,-0.1722,0.5754,0.0549,0.0711,0.874,7
2018-05-09,0.0831,0.1522,0.3135,0.1088,0.1955,0.5436,0.054,0.04,0.906,5
2018-05-10,0.18,0.2689,0.4913,0.1291,0.6796,0.3919,0.1195,0.066,0.814,2
2018-05-11,0.0574,0.149,0.3444,0.2026,-0.1254,0.7624,0.0692,0.0974,0.8336,5
2018-05-12,-0.0417,,0.1417,,0.714,,0.15,0.073,0.777,1
2018-05-13,0.0533,0.0022,0.3973,0.0468,-0.9213,0.0902,0.0785,0.123,0.7985,2
2018-05-14,0.0466,0.0803,0.4337,0.1238,-0.0614,1.0617,0.0965,0.0892,0.8145,4
2018-05-15,0.0118,0.0799,0.4553,0.0919,-0.8481,0.0874,0.0452,0.0713,0.8832,4
2018-05-16,-0.0488,0.0661,0.3285,0.1629,-0.1098,0.6873,0.0685,0.1102,0.8215,6
2018-05-17,0.0298,0.0994,0.4336,0.1614,-0.0413,0.9096,0.0691,0.0774,0.8533,9
2018-05-18,0.0055,0.1064,0.2837,0.1185,-0.4437,0.7028,0.0446,0.0753,0.8803,7
2018-05-19,0.15,,0.4315,,-0.8122,,0.05,0.076,0.874,1
2018-05-21,-0.0175,0.0853,0.5214,0.174,-0.6004,0.4306,0.0265,0.0445,0.929,2
2018-05-22,0.0443,0.057,0.4558,0.1201,-0.1339,0.8264,0.059,0.0798,0.861,5
2018-05-23,0.1403,0.1694,0.4364,0.1226,-0.1751,0.9872,0.0558,0.098,0.846,5
2018-05-24,0.0459,0.0713,0.3743,0.0945,0.1376,0.8805,0.0608,0.0462,0.8928,5
2018-05-25,0.0793,0.0657,0.4486,0.1172,-0.6069,0.2828,0.089,0.0935,0.8175,2
2018-05-29,0.043,0.0414,0.4115,0.1484,-0.2149,0.9642,0.1013,0.048,0.8507,3
2018-05-30,-0.0043,,0.5405,,0.9867,,0.185,0.011,0.804,1
2018-05-31,0.0893,0.0467,0.4832,0.0244,-0.809,0.2434,0.066,0.12,0.8145,2
2018-06-01,0.0721,0.0878,0.2844,0.207,-0.629,0.3502,0.0188,0.1215,0.8598,4
2018-06-02,-0.1212,0.1769,0.5843,0.2539,-0.3152,0.8681,0.0675,0.133,0.8,4
2018-06-03,0.05,,0.425,,0.0,,0.0,0.0,1.0,1
2018-06-04,0.0,,0.75,,-0.7096,,0.0,0.258,0.742,1
2018-06-05,0.0732,0.2614,0.3248,0.0438,-0.417,0.6859,0.0477,0.075,0.8783,3
2018-06-06,-0.0026,0.1527,0.3863,0.0388,-0.0185,1.3854,0.0425,0.079,0.8785,2
2018-06-07,0.0781,0.3672,0.4337,0.0738,-0.7857,0.1673,0.0133,0.0933,0.8933,3
2018-06-08,-0.0417,0.0825,0.2361,0.1139,0.021,0.9924,0.042,0.0575,0.9005,2
2018-06-09,0.0525,0.1567,0.3721,0.3164,-0.333,0.1174,0.0175,0.051,0.932,2
2018-06-10,0.0452,,0.2893,,-0.9655,,0.048,0.125,0.828,1
2018-06-11,-0.0224,0.0353,0.4008,0.0526,0.0234,0.9437,0.0677,0.074,0.858,3
2018-06-12,-0.0987,0.2008,0.353,0.3163,-0.0852,0.4467,0.0593,0.1025,0.8385,6
2018-06-13,0.0613,0.1139,0.3648,0.0734,0.08,0.9514,0.0672,0.0638,0.8692,5
2018-06-14,-0.0525,0.0742,0.3118,0.4409,-0.5855,0.4094,0.088,0.1375,0.7735,2
2018-06-15,-0.1044,0.1128,0.4039,0.1267,0.0378,0.9112,0.071,0.0557,0.8737,3
2018-06-16,0.0602,0.1912,0.459,0.0044,0.0405,1.3493,0.048,0.0965,0.8555,2
2018-06-18,0.0761,,0.5395,,0.8364,,0.066,0.021,0.913,1
2018-06-19,0.1088,0.1167,0.4424,0.0519,-0.0026,1.087,0.0827,0.076,0.8412,4
2018-06-20,-0.0219,0.0466,0.3143,0.1307,-0.1828,0.6333,0.0422,0.0628,0.8952,4
2018-06-22,0.0256,0.085,0.3281,0.0638,-0.8042,0.0917,0.06,0.1203,0.8197,3
2018-06-23,-0.0319,0.0334,0.3264,0.1002,-0.492,0.6957,0.0095,0.081,0.9095,2
2018-06-24,0.0421,,0.3183,,0.8606,,0.104,0.059,0.837,1
2018-06-25,-0.0425,0.1747,0.4045,0.1371,-0.8097,0.1702,0.043,0.1216,0.8362,5
2018-06-26,0.0062,0.0806,0.3036,0.1728,-0.3539,0.4596,0.0142,0.0827,0.9028,4
2018-06-27,-0.0411,,0.6593,,-0.8899,,0.024,0.102,0.874,1
2018-06-28,0.1281,0.099,0.4402,0.2066,-0.0011,0.8231,0.114,0.1037,0.7827,3
2018-06-29,-0.0734,0.0155,0.4741,0.233,0.049,1.27,0.1095,0.0765,0.8145,2
2018-06-30,-0.0591,0.0618,0.2727,0.122,-0.8388,0.0789,0.038,0.18,0.782,3
2018-07-01,0.1389,0.14,0.4484,0.0485,0.8007,0.2439,0.115,0.055,0.83,3
2018-07-02,0.0322,0.0945,0.3893,0.1014,-0.3163,0.8191,0.0392,0.1078,0.8532,4
2018-07-03,-0.0421,0.0832,0.3468,0.0167,-0.4594,0.7286,0.0493,0.0847,0.8663,3
2018-07-04,0.0023,,0.5735,,-0.4667,,0.131,0.123,0.747,1
2018-07-05,0.1284,,0.401,,0.8689,,0.071,0.009,0.92,1
2018-07-07,-0.0444,0.0509,0.2389,0.2263,-0.3549,0.2715,0.0393,0.064,0.8967,3
2018-07-08,0.2083,,0.4125,,0.8402,,0.15,0.0,0.85,1
2018-07-09,0.0881,0.1233,0.3376,0.1385,0.2695,0.8119,0.0754,0.0294,0.8952,5
2018-07-10,0.0025,0.065,0.4327,0.1899,-0.1746,0.8785,0.0442,0.077,0.8785,4
2018-07-11,-0.0143,0.0202,0.2929,0.367,0.1461,0.6252,0.085,0.0875,0.827,2
2018-07-12,0.0634,0.1359,0.4413,0.0372,0.1733,0.7775,0.096,0.0668,0.8374,5
2018-07-13,0.008,0.0998,0.3206,0.1901,-0.6976,0.4178,0.0382,0.0877,0.8743,6
2018-07-14,0.081,0.0034,0.3437,0.211,-0.496,0.7015,0.0,0.1315,0.8685,2
2018-07-15,0.0904,,0.2671,,-0.8252,,0.034,0.084,0.883,1
2018-07-16,0.0181,0.0248,0.2526,0.1657,0.0443,0.724,0.0738,0.067,0.859,5
2018-07-17,0.0063,0.0393,0.3692,0.0933,-0.5868,0.6133,0.0595,0.0772,0.863,4
2018-07-18,0.0399,0.1477,0.3919,0.1578,0.855,0.055,0.124,0.054,0.822,3
2018-07-19,0.0185,0.0639,0.4364,0.1027,-0.7232,0.271,0.0466,0.0906,0.8632,5
2018-07-20,-0.076,0.1604,0.3737,0.1204,-0.3934,0.5022,0.0382,0.0645,0.897,4
2018-07-21,0.0358,0.0763,0.3737,0.0115,0.2992,0.9665,0.0805,0.0535,0.8665,2
2018-07-22,-0.0459,0.0412,0.2057,0.2201,-0.5381,0.6416,0.041,0.0925,0.8665,2
2018-07-23,-0.25,,0.05,,-0.7081,,0.032,0.194,0.774,1
2018-07-24,-0.0175,0.0689,0.3237,0.081,0.17,0.8674,0.0642,0.059,0.8766,5
2018-07-25,0.0621,0.055,0.3419,0.0134,0.3632,0.885,0.0895,0.0378,0.8725,4
2018-07-26,0.2125,0.2012,0.2875,0.2509,-0.175,0.4029,0.026,0.0627,0.9113,3
2018-07-27,0.0049,0.0335,0.329,0.0852,-0.2744,0.0513,0.0365,0.0565,0.9075,2
2018-07-28,0.1237,0.0537,0.4383,0.0941,0.0932,0.9042,0.0613,0.0567,0.882,3
2018-07-29,0.0988,,0.4686,,0.8807,,0.112,0.049,0.839,1
2018-07-30,0.1797,0.0264,0.3165,0.1065,-0.0308,1.0471,0.06,0.045,0.8945,2
2018-07-31,-0.0558,0.2427,0.4123,0.1262,-0.4268,0.7134,0.0308,0.0878,0.8815,4
2018-08-01,0.0302,0.1032,0.4379,0.0478,-0.2538,0.9287,0.0674,0.0826,0.8494,5
2018-08-02,0.0446,0.0793,0.236,0.2228,-0.3662,1.0063,0.0723,0.1517,0.776,3
2018-08-03,-0.125,,0.3438,,-0.9507,,0.047,0.2,0.754,1
2018-08-04,0.0085,0.0811,0.3416,0.1143,-0.0589,0.9495,0.061,0.0903,0.8483,3
2018-08-05,0.0,,0.0625,,-0.1531,,0.02,0.029,0.951,1
2018-08-06,0.0084,0.0502,0.4708,0.0258,-0.6425,0.3793,0.038,0.082,0.88,2
2018-08-07,0.0045,0.0309,0.355,0.2468,0.5387,0.4675,0.0913,0.054,0.8547,3
2018-08-08,0.0958,0.0099,0.4301,0.0055,0.1346,1.2063,0.056,0.083,0.861,2
2018-08-09,-0.0258,0.0756,0.4315,0.1494,-0.696,0.5408,0.047,0.1118,0.8412,5
2018-08-10,0.0551,0.0822,0.3673,0.1786,-0.4658,0.9515,0.0427,0.1415,0.8158,4
2018-08-11,0.0826,0.0098,0.2988,0.0724,-0.9704,0.0289,0.045,0.1315,0.823,2
2018-08-12,-0.0179,0.1145,0.2931,0.2234,-0.1525,0.8675,0.0847,0.0487,0.867,3
2018-08-13,0.0021,0.0575,0.312,0.0818,-0.5336,0.3939,0.0382,0.0588,0.903,4
2018-08-14,-0.0146,0.0928,0.4429,0.0366,-0.8317,0.1458,0.0383,0.186,0.7757,3
2018-08-15,-0.0278,0.0419,0.192,0.1233,-0.1411,0.8508,0.0353,0.064,0.9003,3
2018-08-16,0.0985,,0.3974,,-0.9403,,0.096,0.129,0.775,1
2018-08-17,0.0493,0.1516,0.3434,0.2012,-0.6481,0.4549,0.033,0.098,0.869,3
2018-08-19,0.08,,0.3112,,0.9584,,0.155,0.045,0.8,1
2018-08-20,0.3714,,0.5839,,0.5859,,0.049,0.024,0.927,1
2018-08-21,0.0139,0.0714,0.3362,0.2065,-0.0817,0.7441,0.0588,0.0808,0.8602,5
2018-08-22,0.0077,0.0964,0.3275,0.1587,-0.4237,0.6263,0.0573,0.1006,0.8421,7
2018-08-23,-0.0424,0.0859,0.2655,0.0087,-0.977,0.0013,0.0315,0.1655,0.8035,2
2018-08-24,-0.0138,0.0929,0.5021,0.2093,-0.7646,0.2299,0.042,0.0795,0.8782,4
2018-08-25,0.0193,0.008,0.4973,0.0176,0.4304,0.4187,0.062,0.0335,0.9045,2
2018-08-26,-0.1562,,0.3545,,-0.886,,0.0,0.142,0.858,1
2018-08-27,0.0618,0.0378,0.335,0.0633,-0.6784,0.2625,0.0313,0.0633,0.9053,3
2018-08-28,0.1205,0.2424,0.3843,0.1181,-0.5271,0.3553,0.0805,0.0918,0.828,4
2018-08-29,0.0095,0.0224,0.3415,0.0284,-0.3825,0.5975,0.031,0.065,0.904,4
2018-08-30,-0.0227,0.038,0.3572,0.197,-0.2156,0.7008,0.0386,0.1036,0.858,5
2018-08-31,-0.0108,0.0709,0.4506,0.1039,0.0054,0.728,0.0593,0.0687,0.8722,6
2018-09-02,0.0973,,0.3446,,0.5907,,0.053,0.028,0.919,1
2018-09-03,-0.0267,0.0378,0.2443,0.3455,-0.3705,0.1727,0.0365,0.0535,0.91,2
2018-09-04,-0.0643,0.0539,0.4214,0.0717,-0.3998,0.8032,0.0512,0.0734,0.8754,5
2018-09-05,-0.0158,0.0426,0.3914,0.1238,-0.0036,0.8594,0.0613,0.0603,0.8783,3
2018-09-06,0.0946,,0.3362,,-0.3678,,0.05,0.045,0.906,1
2018-09-07,0.0479,0.1593,0.367,0.2159,-0.7023,0.4334,0.0367,0.0893,0.874,3
2018-09-08,0.1778,,0.8111,,-0.1779,,0.069,0.085,0.846,1
2018-09-10,0.0247,0.038,0.3586,0.0411,-0.898,0.0672,0.0533,0.0813,0.8653,3
2018-09-11,-0.0038,0.1224,0.37,0.1104,-0.0926,0.9561,0.0805,0.0866,0.8329,8
2018-09-12,-0.0366,0.0345,0.3543,0.2483,-0.6628,0.3522,0.0412,0.0938,0.8655,4
2018-09-13,-0.1315,0.1937,0.4364,0.2157,-0.3708,0.5399,0.0377,0.108,0.8543,3
2018-09-14,-0.0659,0.1564,0.2822,0.214,-0.1959,0.7886,0.0498,0.1108,0.8392,4
2018-09-15,-0.1452,0.0598,0.4045,0.1351,-0.4542,0.5332,0.055,0.0775,0.8675,2
2018-09-16,0.0,,0.2625,,0.2235,,0.025,0.0,0.975,1
2018-09-17,-0.25,0.0707,0.3833,0.4714,-0.7261,0.2106,0.052,0.0995,0.8485,2
2018-09-18,0.0007,0.0953,0.4319,0.1788,0.1156,0.9053,0.049,0.0447,0.9063,3
2018-09-19,0.032,0.017,0.4919,0.0098,-0.4341,0.6033,0.0475,0.104,0.848,2
2018-09-20,-0.0422,0.0125,0.598,0.0971,0.613,0.4997,0.0985,0.0605,0.841,2
2018-09-21,0.0748,0.1035,0.4337,0.2261,-0.4894,0.3472,0.0533,0.083,0.864,3
2018-09-22,0.25,,0.2833,,-0.2023,,0.0,0.065,0.935,1
2018-09-24,0.0322,0.0386,0.2251,0.197,-0.5797,0.5076,0.0237,0.0543,0.922,3
2018-09-25,0.0403,,0.255,,0.8518,,0.121,0.095,0.784,1
2018-09-26,-0.0249,0.0645,0.3343,0.0626,-0.8017,0.2399,0.0408,0.0855,0.8735,6
2018-09-27,-0.0971,0.1172,0.3273,0.092,-0.4315,0.7695,0.0445,0.0915,0.864,2
2018-09-28,0.032,0.0434,0.3825,0.1238,-0.7365,0.3072,0.0443,0.0803,0.8753,3
2018-09-29,-0.0545,,0.3882,,-0.7909,,0.042,0.093,0.864,1
2018-09-30,0.157,,0.6558,,-0.7535,,0.055,0.1,0.845,1
2018-10-01,0.0669,0.3052,0.5942,0.2086,-0.2297,0.8901,0.07,0.0873,0.843,3
2018-10-02,0.0209,0.1779,0.4021,0.3307,-0.1124,0.5568,0.0781,0.0746,0.847,7
2018-10-03,-0.0142,0.0047,0.3705,0.0308,0.1664,1.1441,0.089,0.0615,0.849,2
2018-10-04,0.0644,0.0527,0.3942,0.1418,-0.4182,0.4798,0.0543,0.0757,0.8707,3
2018-10-05,-0.0172,0.0797,0.4331,0.2315,-0.4391,0.2954,0.0315,0.0653,0.9032,6
2018-10-06,0.0214,0.2512,0.4163,0.0672,-0.0674,1.2914,0.04,0.1035,0.8565,2
2018-10-08,0.073,0.0325,0.4741,0.0148,0.844,0.1489,0.083,0.0405,0.8765,2
2018-10-09,0.0042,,0.1917,,-0.9262,,0.071,0.108,0.821,1
2018-10-10,0.1055,0.1491,0.2391,0.3381,0.0111,0.4343,0.0795,0.093,0.827,2
2018-10-11,-0.0855,0.0354,0.3445,0.1391,-0.4775,0.575,0.0516,0.0918,0.8566,5
2018-10-12,-0.014,0.047,0.2499,0.1283,-0.6165,0.6514,0.047,0.1012,0.8518,4
2018-10-13,0.0363,0.0435,0.3916,0.1006,-0.1762,0.7067,0.0897,0.0787,0.8313,3
2018-10-14,0.1429,,0.4714,,0.1531,,0.027,0.0,0.973,1
2018-10-15,0.0242,,0.3337,,-0.9789,,0.077,0.128,0.795,1
2018-10-16,0.0586,,0.2734,,-0.6397,,0.083,0.098,0.819,1
2018-10-17,0.0745,,0.5595,,0.5267,,0.061,0.057,0.882,1
2018-10-18,0.0528,0.0383,0.4739,0.1164,-0.5578,0.533,0.0708,0.0886,0.8402,5
2018-10-19,0.0394,0.1069,0.5249,0.04,-0.2381,0.2403,0.023,0.0367,0.9403,3
2018-10-20,0.0736,0.0389,0.3548,0.0498,0.0713,0.9601,0.0803,0.07,0.85,3
2018-10-21,0.0233,,0.4333,,-0.886,,0.028,0.09,0.882,1
2018-10-22,0.0157,0.0602,0.2483,0.2189,-0.4416,0.3384,0.0435,0.072,0.884,2
2018-10-23,-0.225,,0.7,,-0.2634,,0.038,0.069,0.893,1
2018-10-24,0.04,0.1031,0.3265,0.1406,-0.8104,0.2995,0.066,0.1308,0.8032,4
2018-10-25,0.0573,0.0468,0.3061,0.1317,0.0274,0.9365,0.0574,0.0456,0.897,5
2018-10-26,-0.0253,0.1191,0.4811,0.0902,-0.7176,0.3063,0.0285,0.063,0.9085,4
2018-10-28,-0.008,0.0761,0.3707,0.0031,0.5154,0.0699,0.101,0.0415,0.8575,2
2018-10-29,0.0854,,0.3825,,-0.9584,,0.025,0.083,0.892,1
2018-10-30,-0.0187,0.2348,0.4169,0.1446,0.2348,0.4477,0.0375,0.0272,0.9355,4
2018-10-31,0.0164,0.0231,0.2656,0.0044,-0.0217,0.9904,0.0445,0.0775,0.878,2
2018-11-01,-0.1143,0.259,0.386,0.4419,0.5358,0.2967,0.1122,0.0498,0.838,4
2018-11-02,0.0273,,0.3909,,-0.6996,,0.0,0.072,0.928,1
2018-11-03,-0.095,,0.4102,,-0.7081,,0.058,0.078,0.864,1
2018-11-05,0.0002,0.0338,0.3566,0.0176,-0.3187,1.041,0.0467,0.07,0.8837,3
2018-11-06,-0.0379,0.0978,0.3853,0.0088,0.1712,0.9969,0.0593,0.0583,0.8823,3
2018-11-07,-0.2,,0.37,,-0.9034,,0.019,0.092,0.889,1
2018-11-08,0.0419,0.1593,0.354,0.049,0.1884,0.6226,0.0473,0.0383,0.9143,3
2018-11-09,0.0369,,0.5429,,-0.9442,,0.021,0.151,0.828,1
2018-11-10,0.0593,,0.3733,,0.0,,0.0,0.0,1.0,1
2018-11-11,-0.1268,0.2685,0.2869,0.0185,-0.4425,0.644,0.037,0.118,0.845,2
2018-11-13,0.0673,0.1583,0.2498,0.1341,0.2235,0.8803,0.0897,0.0723,0.838,3
2018-11-14,-0.0314,0.1253,0.386,0.0339,-0.9298,0.0694,0.038,0.101,0.861,2
2018-11-15,0.1006,0.0992,0.3852,0.1444,0.3144,0.1931,0.0623,0.041,0.8967,3
2018-11-16,0.0738,0.0776,0.2574,0.1488,-0.6386,0.3113,0.0382,0.0648,0.897,4
2018-11-19,-0.01,0.1784,0.4022,0.0943,0.459,0.7552,0.1622,0.0405,0.7978,4
2018-11-20,-0.0136,0.0738,0.3593,0.3138,0.1688,0.8048,0.0752,0.056,0.8688,4
2018-11-21,-0.0685,0.0677,0.4121,0.1202,-0.5689,0.181,0.0432,0.0862,0.871,5
2018-11-22,0.0089,,0.4267,,-0.6277,,0.056,0.091,0.854,1
2018-11-24,0.0161,0.0228,0.1976,0.2795,-0.7926,0.2798,0.0215,0.137,0.8415,2
2018-11-25,-0.0403,0.0569,0.1357,0.1919,-0.8164,0.1708,0.0115,0.2205,0.7685,2
2018-11-26,0.1349,0.2055,0.2742,0.3656,0.2195,0.764,0.1107,0.0983,0.7913,3
2018-11-27,0.06,0.1026,0.3004,0.0656,-0.1676,0.7032,0.0537,0.0793,0.8677,3
2018-11-28,0.1147,0.1176,0.3234,0.1426,-0.0053,0.8588,0.049,0.0643,0.8867,3
2018-11-29,0.1847,0.2772,0.5206,0.1596,-0.1503,0.7016,0.0817,0.0543,0.8643,3
2018-11-30,-0.0743,0.2291,0.4784,0.0855,0.3352,0.8812,0.0862,0.1162,0.7978,4
2018-12-01,0.1434,0.1626,0.3349,0.0317,-0.8884,0.1114,0.061,0.1125,0.826,2
2018-12-02,0.0401,0.0246,0.3806,0.0468,0.0495,1.1829,0.0845,0.067,0.848,2
2018-12-03,-0.0193,0.0234,0.1863,0.1175,-0.1178,0.1575,0.0505,0.0505,0.899,2
2018-12-04,0.1133,0.159,0.3212,0.0929,-0.1096,0.6747,0.0552,0.0836,0.8612,5
2018-12-05,0.0412,0.1501,0.4832,0.0876,-0.3925,0.8299,0.0728,0.1015,0.826,6
2018-12-06,-0.0113,,0.366,,-0.9802,,0.073,0.104,0.824,1
2018-12-07,0.0231,0.0656,0.4062,0.1898,-0.0795,0.8151,0.0483,0.062,0.8897,3
2018-12-08,0.0544,0.0653,0.4493,0.0763,0.3061,0.581,0.1013,0.042,0.8568,6
2018-12-09,0.1073,,0.3509,,0.8823,,0.136,0.07,0.794,1
2018-12-10,0.0053,0.0074,0.4279,0.102,-0.7145,0.3876,0.0165,0.1615,0.822,2
2018-12-11,0.0082,0.1538,0.33,0.0414,-0.6135,0.4764,0.0477,0.1277,0.8247,3
2018-12-13,-0.0537,0.0435,0.26,0.2116,-0.5249,0.6512,0.0405,0.063,0.8965,2
2018-12-14,0.0159,0.1576,0.2719,0.0449,-0.3419,0.4439,0.072,0.0857,0.8423,3
2018-12-15,-0.0933,,0.2733,,-0.1531,,0.069,0.061,0.87,1
2018-12-17,0.024,0.2212,0.5575,0.1819,-0.0663,0.832,0.0728,0.0562,0.871,5
2018-12-18,-0.0374,0.0919,0.4795,0.2562,-0.0994,0.6581,0.0472,0.0532,0.8995,4
2018-12-19,0.0386,0.2169,0.3342,0.1571,0.3172,0.7643,0.0583,0.0393,0.9023,3
2018-12-20,-0.0661,0.1422,0.3231,0.0091,-0.2979,0.8399,0.041,0.0385,0.921,2
2018-12-21,0.0803,0.2045,0.4669,0.2334,0.0727,0.6421,0.0834,0.0615,0.8554,8
2018-12-22,-0.1,,0.5083,,0.0,,0.149,0.128,0.723,1
2018-12-23,0.0333,,0.4417,,-0.5023,,0.089,0.097,0.814,1
2018-12-24,-0.0141,0.0199,0.4362,0.0159,0.01,0.3341,0.0715,0.074,0.854,2
2018-12-26,0.1359,0.1558,0.5536,0.2147,0.2983,0.7041,0.0673,0.0387,0.894,3
2018-12-27,0.0884,0.0912,0.337,0.0384,0.5989,0.5599,0.0588,0.0442,0.8972,4
2018-12-28,0.022,0.1114,0.2909,0.0722,-0.1189,0.7098,0.0433,0.0647,0.892,3
2018-12-29,0.1283,,0.5378,,0.8805,,0.206,0.041,0.752,1
2018-12-30,0.1658,,0.4908,,-0.6711,,0.057,0.096,0.847,1
2018-12-31,-0.0061,0.0087,0.2407,0.3404,-0.4991,0.7058,0.033,0.0675,0.9,2
2019-01-01,0.0071,0.1471,0.2781,0.1262,-0.7013,0.2716,0.0075,0.07,0.9225,2
2019-01-02,0.0882,0.1117,0.3255,0.0648,0.0446,0.7805,0.057,0.048,0.895,4
2019-01-03,0.0246,0.0785,0.3609,0.0979,0.6964,0.3607,0.0977,0.0477,0.8543,3
2019-01-04,0.0441,0.1103,0.3644,0.1758,-0.4715,0.6135,0.0378,0.0592,0.903,4
2019-01-05,0.0232,0.087,0.3657,0.1151,0.0901,0.8043,0.0778,0.0568,0.8653,6
2019-01-06,0.0889,0.1409,0.3457,0.0307,-0.482,0.7357,0.1197,0.1047,0.7757,3
2019-01-07,-0.0271,,0.4576,,-0.3881,,0.015,0.04,0.945,1
2019-01-08,0.0757,0.1411,0.4687,0.1349,0.3081,1.097,0.1377,0.0707,0.7913,3
2019-01-09,0.0185,0.0358,0.3382,0.0959,-0.3538,0.6463,0.0433,0.0768,0.8802,4
2019-01-10,0.0346,0.0284,0.4202,0.1841,-0.0668,0.9314,0.0437,0.057,0.899,3
2019-01-11,0.0732,,0.6196,,0.5707,,0.161,0.133,0.706,1
2019-01-12,-0.0225,,0.5275,,-0.7068,,0.021,0.045,0.934,1
2019-01-13,-0.0322,0.0827,0.4521,0.0022,0.4478,0.6971,0.1,0.0525,0.847,2
2019-01-14,0.0377,0.075,0.4599,0.0873,-0.2189,0.7456,0.0874,0.1048,0.8078,5
2019-01-15,0.0144,,0.2977,,0.9597,,0.127,0.094,0.78,1
2019-01-16,0.0048,0.1207,0.3846,0.2036,-0.1837,0.9685,0.0313,0.0623,0.906,3
2019-01-17,0.0822,0.04,0.3683,0.1399,-0.2693,0.9245,0.0734,0.0682,0.8586,5
2019-01-18,-0.0521,0.0147,0.4292,0.2416,-0.3606,0.5829,0.0405,0.064,0.8955,2
2019-01-19,-0.1926,0.1519,0.2693,0.098,-0.0905,1.1999,0.0795,0.0695,0.851,2
2019-01-20,0.0667,0.0698,0.2771,0.0545,-0.4916,0.5027,0.0313,0.0957,0.873,3
2019-01-21,0.0947,,0.4615,,0.9931,,0.178,0.025,0.797,1
2019-01-22,0.1259,0.0662,0.4476,0.0413,-0.1333,0.9722,0.0737,0.069,0.8577,3
2019-01-23,-0.1794,0.2537,0.4621,0.4131,-0.5412,0.5605,0.034,0.093,0.8725,2
2019-01-24,-0.1559,,0.5521,,-0.9661,,0.029,0.141,0.83,1
2019-01-25,-0.0553,,0.3083,,-0.967,,0.026,0.145,0.829,1
2019-01-27,0.0217,0.0238,0.3435,0.1105,-0.787,0.1633,0.0257,0.0703,0.904,3
2019-01-28,0.0259,0.0366,0.3902,0.1553,-0.1857,1.0911,0.075,0.0595,0.866,2
2019-01-29,0.0177,0.1206,0.319,0.1791,0.0124,0.8483,0.0825,0.0718,0.8458,4
2019-01-30,0.0397,0.0569,0.2125,0.1729,-0.0579,0.8881,0.0593,0.0647,0.8757,3
2019-01-31,-0.0394,0.1007,0.3231,0.0871,-0.2776,0.6618,0.0333,0.0733,0.8937,3
2019-02-01,-0.0707,0.0754,0.4037,0.0632,0.216,0.7833,0.0712,0.058,0.8708,5
2019-02-02,0.0843,0.1186,0.3912,0.0675,0.4641,0.7825,0.0677,0.061,0.8713,3
2019-02-03,0.105,,0.4875,,0.2392,,0.102,0.089,0.809,1
2019-02-04,-0.0004,0.0599,0.4207,0.1249,-0.4517,0.7855,0.0808,0.1158,0.8032,4
2019-02-05,0.0172,0.0585,0.2356,0.1742,-0.5728,0.3535,0.028,0.1112,0.8608,4
2019-02-06,0.1441,0.1336,0.3727,0.1472,-0.2638,0.6551,0.0368,0.0518,0.9112,4
2019-02-07,-0.1495,0.2741,0.4586,0.1536,-0.4664,0.4178,0.0677,0.1146,0.8176,7
2019-02-08,-0.0185,0.1659,0.2585,0.2087,-0.0421,0.449,0.0421,0.0949,0.863,7
2019-02-09,0.0137,0.1107,0.4514,0.346,0.239,0.5764,0.062,0.042,0.896,6
2019-02-10,0.0749,,0.4395,,0.0511,,0.072,0.071,0.857,1
2019-02-11,0.1213,0.1136,0.4174,0.1406,0.2436,0.7566,0.085,0.0647,0.8513,3
2019-02-12,-0.0509,0.158,0.4216,0.1343,-0.6663,0.1749,0.0273,0.0607,0.9117,3
2019-02-13,0.016,0.1576,0.3896,0.194,0.3848,0.5065,0.0795,0.0488,0.872,4
2019-02-14,-0.0508,0.1147,0.3346,0.0326,-0.5887,0.6532,0.068,0.1213,0.8107,3
2019-02-16,0.0356,0.0809,0.3916,0.0632,-0.655,0.3737,0.056,0.0985,0.8452,4
2019-02-17,0.045,0.0527,0.3255,0.1178,-0.2169,1.0379,0.097,0.082,0.821,3
